image,source_document,page,source_type,width,height,sha256,content_ratio,duplicate_group,audit_status,audit_flags,include_in_training
images/23754639437824-djzpxhf9oa6h82qh3hibaibdu4ex__p001.png,23754639437824_djzpxhf9oa6h82qh3hibaibdu4ex.pdf,1,pdf,1670,2358,3ef8d793bc71f0b0c928cb3a1ec88cdda42475bc87e5c5b3f3cb1fe840d7a4d0,0.148766,,keep,,yes
images/23754639437824-djzpxhf9oa6h82qh3hibaibdu4ex__p002.png,23754639437824_djzpxhf9oa6h82qh3hibaibdu4ex.pdf,2,pdf,1670,2358,2858b8553de1f9cc95d9c978a466a42233a3643538ef85b9152aa3f39af14cf8,0.090027,,keep,,yes
images/23754639446016-vntewf1rzy4r9i8cq0l1b3h81k01__p001.png,23754639446016_vntewf1rzy4r9i8cq0l1b3h81k01.pdf,1,pdf,1676,2360,b8530152f5d7fab73d1810b29f52f8a7ce82db2cd2a0df28e0806b253a95bd18,0.154097,,keep,,yes
images/23754639446016-vntewf1rzy4r9i8cq0l1b3h81k01__p002.png,23754639446016_vntewf1rzy4r9i8cq0l1b3h81k01.pdf,2,pdf,1672,2361,28f0acb9d1fb947a34c439f35a50c01913765132ad60dbcb60917b8ec14d1aa8,0.087626,,keep,,yes
images/23754639450112-smq7mgagnh8emu5uqc8ayxx9kkqp__p001.png,23754639450112_smq7mgagnh8emu5uqc8ayxx9kkqp.pdf,1,pdf,1680,2359,b0cbc730e0e22aff87ab546511b74a34456fa462bad43cf32b070b07101edcba,0.130575,,keep,,yes
images/23754639450112-smq7mgagnh8emu5uqc8ayxx9kkqp__p002.png,23754639450112_smq7mgagnh8emu5uqc8ayxx9kkqp.pdf,2,pdf,1678,2359,dae888bdd02863d60a3ac770c72bcd619c94772a5288824c8676f8a8f1bd8a4a,0.087048,,keep,,yes
images/23754639458304-zkmvqhdiubjlq7ly8r5pi0oyk0hl__p001.png,23754639458304_zkmvqhdiubjlq7ly8r5pi0oyk0hl.pdf,1,pdf,1676,2365,6ae719f598b6fa96aadccd7ec2638cfacfd290b148c34768c7ec2fec3afa1e06,0.148126,,keep,,yes
images/23754639458304-zkmvqhdiubjlq7ly8r5pi0oyk0hl__p002.png,23754639458304_zkmvqhdiubjlq7ly8r5pi0oyk0hl.pdf,2,pdf,1674,2365,5ee208fffd592fd10b3d06ff9c3ad3d6b3d5d061346007ab9a5ea9b9dd98257f,0.212821,,keep,,yes
images/23754639462400-n5hhsuuknu48v5lzi3h5y4alu9ek__p001.png,23754639462400_n5hhsuuknu48v5lzi3h5y4alu9ek.pdf,1,pdf,1674,2356,0ea08413eab3e8cc5155d0949ddf5c35967a0cc86c04a155c66ffbc5f95b5738,0.134517,,keep,,yes
images/23754639462400-n5hhsuuknu48v5lzi3h5y4alu9ek__p002.png,23754639462400_n5hhsuuknu48v5lzi3h5y4alu9ek.pdf,2,pdf,1676,2360,482aec20edee06d8c5b35e9dd67a74c152f0ab4f67897b0a0e1c240fb3074865,0.069369,,keep,,yes
images/23754639466496-r4j3gt20or744av6cb22df0lqt2v__p001.png,23754639466496_r4j3gt20or744av6cb22df0lqt2v.pdf,1,pdf,1678,2364,f79cd7ef438904053de4b2c712610f536837184e238a88c48b0dd79e98824c20,0.123297,,keep,,yes
images/23754639466496-r4j3gt20or744av6cb22df0lqt2v__p002.png,23754639466496_r4j3gt20or744av6cb22df0lqt2v.pdf,2,pdf,1674,2364,307e59344be0126a77e800150bec0b49dd2396d513c1f36e9f0908056b2df370,0.099879,,keep,,yes
images/23754639474688-59lr9ze71lgiliqw54acqwo0n2ij__p001.png,23754639474688_59lr9ze71lgiliqw54acqwo0n2ij.pdf,1,pdf,1668,2355,d12d4ff104a13543e337f651d31267d92c543882a0018fc3ed553aeab18d8b52,0.134909,,keep,,yes
images/23754639474688-59lr9ze71lgiliqw54acqwo0n2ij__p002.png,23754639474688_59lr9ze71lgiliqw54acqwo0n2ij.pdf,2,pdf,1666,2355,48635e95f3b4db93294359303a7e2543f74833cf61f313124d7e445f312cc296,0.091534,,keep,,yes
images/24-1-dipro-pneu__p001.png,24-1 DIPRO PNEU.pdf,1,pdf,1654,2339,fe34154c3731c9b9f8c84c3f700d7f6f913d19326c0db72608f3ec4e93541ff9,0.083064,,keep,,yes
images/24-10-free__p001.png,24-10 FREE.pdf,1,pdf,1654,2339,3f19713fb0435447a48ff1a90da8cf2cc071cffb82c7914cadc3da912e19cbef,0.127131,,keep,,yes
images/24141885382656-ka3pehlj5uohpqw07k5oicsoee5u__p001.png,24141885382656_ka3pehlj5uohpqw07k5oicsoee5u.pdf,1,pdf,1653,2339,25688b29cdab9a4cdfff4eb9b13dec6e13c23edee3de503ba87e1b835b44c72a,0.019244,,keep,,yes
images/24729546219520-e99htg5f6aerigtvbjngc0mh1sd0__p001.png,24729546219520_e99htg5f6aerigtvbjngc0mh1sd0.pdf,1,pdf,1654,2339,a22e00dce0e7b6f68e6efffad7a90d59265c8023db5b7b570c818103f5be261d,0.656250,,keep,,yes
images/24729546219520-e99htg5f6aerigtvbjngc0mh1sd0__p002.png,24729546219520_e99htg5f6aerigtvbjngc0mh1sd0.pdf,2,pdf,1654,2339,da42e16fd4a3a3c4285b38301a21ee2d8d83ee8b8eaddaedc367f0185dc1aa81,0.656218,,keep,,yes
images/24729564712960-i58zhk7h025ank6kfu47hipdmpup.jpeg,24729564712960_i58zhk7h025ank6kfu47hipdmpup.jpeg,1,image,1440,3120,a783f1b57d4469ed528c7ee2d6311515a3b9996b4753e7d0d347a1c4c6875249,1.000000,,keep,,yes
images/24729564717056-zh9cu8zrgwqxm4gtyxwl6zt18cbk.jpeg,24729564717056_zh9cu8zrgwqxm4gtyxwl6zt18cbk.jpeg,1,image,1440,3120,37ed2ba6438c9c52c4693110e9d6e121d72b9182e0e18a0ceaeba709a89907ac,1.000000,,keep,,yes
images/24729578008576-4biuop40g39rikxes7i7v533a9tf.jpeg,24729578008576_4biuop40g39rikxes7i7v533a9tf.jpeg,1,image,1440,3120,75e1167266cafd0d159196e72c1b4f0aec88f6f5e90c162918888b79f51b0cf0,0.999860,,keep,,yes
images/24729578012672-1e6c13zt4wzcnaus76dfx5bjc5i9.jpeg,24729578012672_1e6c13zt4wzcnaus76dfx5bjc5i9.jpeg,1,image,1440,3120,b139812bd4c222c0dbc2525845ddaeee1264dc8878bb7e1ab7065daa444f495e,0.999802,,keep,,yes
images/24729634770944-78qyvkjplvqy8sw99bz1nqscw4pe.jpeg,24729634770944_78qyvkjplvqy8sw99bz1nqscw4pe.jpeg,1,image,1440,3120,87c10b2612e2fdd66b5b95913fe2781125eaaba97cb29867011ab20d8f2861cc,0.999999,,keep,,yes
images/24729634848768-433yvanbs1loeg82a364lnsv3w0h.jpeg,24729634848768_433yvanbs1loeg82a364lnsv3w0h.jpeg,1,image,1440,3120,efe52c194bc4d8024085dcfa60f787e33acbe7e9257b3783dfc838e1e2fe4c30,0.999835,,keep,,yes
images/24729634852864-ugxjgp37xnv4kmxldzo4upr1igt3.jpeg,24729634852864_ugxjgp37xnv4kmxldzo4upr1igt3.jpeg,1,image,1440,3120,af2c91372e7a99a97a1c300f07be66e63e929edac793d96f8a9658fa543c0398,0.999856,,keep,,yes
images/25-1-dipro-pneu__p001.png,25-1 DIPRO PNEU.pdf,1,pdf,1654,2339,27590e735c07fe18c815e3fe897d218f5ee8dad88852317f5bffbdaec76ce15e,0.077780,,keep,,yes
images/25283783716864-6j8q6k6e4otcd7vshvfqaikbxde3__p001.png,25283783716864_6j8q6k6e4otcd7vshvfqaikbxde3.pdf,1,pdf,1653,2339,a3d93cc46a13ac86f32e45cef1321bd017b0f6f0e33c03e398d3d8348289b2c5,0.099465,,keep,,yes
images/25786874843136-7hbfjq5pj1pzzdg58rlybxjzi9me__p001.png,25786874843136_7hbfjq5pj1pzzdg58rlybxjzi9me.pdf,1,pdf,1654,2339,080ee433efe5b04ad1fa5f88eec81b142ad62579543071908aa0404fc55bd713,0.189668,,keep,,yes
images/25786874867712-q29qnrzeqfx4slrap9eirbnz9g7k__p001.png,25786874867712_q29qnrzeqfx4slrap9eirbnz9g7k.pdf,1,pdf,5500,8434,f20f33138a894688807850fe23bc500fd78e3e64a34e488048ba14b99467c079,0.110608,,keep,,yes
images/25786874867712-q29qnrzeqfx4slrap9eirbnz9g7k__p002.png,25786874867712_q29qnrzeqfx4slrap9eirbnz9g7k.pdf,2,pdf,5156,7934,ed75b06a0180289cb017d0a4f55b9b0611aff82c8383106d1008cd253724db20,0.077163,,keep,,yes
images/25786874888192-916yds2aiz3ef02qr030tcers1nc__p001.png,25786874888192_916yds2aiz3ef02qr030tcers1nc.pdf,1,pdf,1654,2339,79d6e614fe27826dc5c6981306cfd91ebaa43047d9e8858d06d61eab93513651,0.202524,,keep,,yes
images/25786874888192-916yds2aiz3ef02qr030tcers1nc__p002.png,25786874888192_916yds2aiz3ef02qr030tcers1nc.pdf,2,pdf,1654,2339,60d297cdd5a2a333fbd2e6e622d1ece611d4451d457b6af2aa44e97762907e89,0.170080,,keep,,yes
images/25786874888192-916yds2aiz3ef02qr030tcers1nc__p003.png,25786874888192_916yds2aiz3ef02qr030tcers1nc.pdf,3,pdf,1654,2339,820c5c8bddb264418124b60e6c4d1c1ae96f63fa112f189faf91b993cb811647,0.044376,,keep,,yes
images/25879640502272-bumtjjfsesxah20o54sp1jumbofq__p001.png,25879640502272_bumtjjfsesxah20o54sp1jumbofq.pdf,1,pdf,1660,2362,ca501c83a03aa2fc6b0bf27482ecd38ab388356f82fdfba0e3a985efd180838a,0.092890,,keep,,yes
images/26-1-dipro-pneu__p001.png,26-1 DIPRO PNEU.pdf,1,pdf,1654,2339,cc3ac61d98ce67588b234862951c16e97d94d6b9afbf2f8e7b4db78e6d108de5,0.083145,,keep,,yes
images/26-10-viasat__p001.png,26-10 VIASAT.pdf,1,pdf,1654,2339,402f56707a2168f4f5f78f03e7b37e76fac3126cb79dd2f3988c4ae65a2e5fe7,0.150677,,keep,,yes
images/26099563433984-z45msvtaoebou3t7m7ljy5bc7iof__p001.png,26099563433984_z45msvtaoebou3t7m7ljy5bc7iof.pdf,1,pdf,1652,2358,2c341b614d77d04508ab75e0f891a24898cc61967c4793ea2a2d451b97dcfc66,0.109198,,keep,,yes
images/26099563433984-z45msvtaoebou3t7m7ljy5bc7iof__p002.png,26099563433984_z45msvtaoebou3t7m7ljy5bc7iof.pdf,2,pdf,1652,2358,3c50ecd4ab054496108bb3350b7368ad9293278519699408ab3f6fee43691bcc,0.064481,,keep,,yes
images/26099563679744-0sp3juxgxwnrgw19l5aj378qrtvy__p001.png,26099563679744_0sp3juxgxwnrgw19l5aj378qrtvy.pdf,1,pdf,1674,2367,92831fd8eebf00306085ea0e21640414716587684457b2ac4047cf15e7d02f6b,0.105824,,keep,,yes
images/26099563679744-0sp3juxgxwnrgw19l5aj378qrtvy__p002.png,26099563679744_0sp3juxgxwnrgw19l5aj378qrtvy.pdf,2,pdf,1672,2369,272636bceb30610941dea00f62e09db84a1ef2b658d2e043cc518c03a0197492,0.098729,,keep,,yes
images/26099563683840-6ejzmgvy29sl67lh4c211tqcl7oo__p001.png,26099563683840_6ejzmgvy29sl67lh4c211tqcl7oo.pdf,1,pdf,1658,2363,c873b99e5862f04a29d6be8942811c2ca38dedc40d18d50bdd1d18a5144285e5,0.097830,,keep,,yes
images/26099563692032-yl9msmn2liia09jrp97z4b76crgc__p001.png,26099563692032_yl9msmn2liia09jrp97z4b76crgc.pdf,1,pdf,1660,2357,3e04f019012f9ca80018818b530d82e8c01de74e06e1bb27b12b923e3f9a20e2,0.108594,,keep,,yes
images/26099563692032-yl9msmn2liia09jrp97z4b76crgc__p002.png,26099563692032_yl9msmn2liia09jrp97z4b76crgc.pdf,2,pdf,1664,2363,4f2c242958a4355aaa5212d9a13d3ccc77d92f96a519c9dfe6040781c8a45248,0.079087,,keep,,yes
images/26099563700224-vu3u4dvucedj0nh8cpb4nx92az8g__p001.png,26099563700224_vu3u4dvucedj0nh8cpb4nx92az8g.pdf,1,pdf,1646,2360,e292aafc1295cb187a91a32b2acb4b641f53cd94d2795ee28a6fd8e96f447563,0.108906,,keep,,yes
images/26099563708416-mz3w2cl8962uwnmmj7v4513hga2d__p001.png,26099563708416_mz3w2cl8962uwnmmj7v4513hga2d.pdf,1,pdf,1644,2361,4aaab530c9de21de1666c10f8ceca42bf7df054042a56050b60a7ed7c2aa0ea8,0.108078,,keep,,yes
images/26099563745280-4kgp9jamg7wfj0zehjeo50sulaqd__p001.png,26099563745280_4kgp9jamg7wfj0zehjeo50sulaqd.pdf,1,pdf,1642,2362,19b793e2801be657c4f6eb858988d5e966ea85fed3eabac4a638b71d102f4335,0.108281,,keep,,yes
images/26099563745280-4kgp9jamg7wfj0zehjeo50sulaqd__p002.png,26099563745280_4kgp9jamg7wfj0zehjeo50sulaqd.pdf,2,pdf,1644,2365,44609b5bab31f860c9ab16dd7304f52cc24d2bc21afe14ca68d95e2ee4d9fa0f,0.088172,,keep,,yes
images/26099563749376-3dkqjk1zeayefqzq0khsgt9rfjtj__p001.png,26099563749376_3dkqjk1zeayefqzq0khsgt9rfjtj.pdf,1,pdf,1652,2358,21cc551e0f2fd1f5292b9308dbbc66e1103eebc38bcb2ece524f8a153efed5c8,0.099070,,keep,,yes
images/26099563757568-l0dggr8zsbx8kyscv6iqxki8ymvl__p001.png,26099563757568_l0dggr8zsbx8kyscv6iqxki8ymvl.pdf,1,pdf,1654,2359,cb611a27c239ea9130a5a92a693e7785cb4898531c96bcf89d2dc7ba4a2891b8,0.098893,,keep,,yes
images/26099563761664-sbjzqpj9ec0jmq7ut3humrvxeb5n__p001.png,26099563761664_sbjzqpj9ec0jmq7ut3humrvxeb5n.pdf,1,pdf,1646,2360,fbc344306b58e05b9d0b7dc8e18d0e5cec4e32c2070f7c2391a3b2c2d2a8881c,0.106495,,keep,,yes
images/26099563765760-ssqqjtixef05ulicnpcqqvmxztmr__p001.png,26099563765760_ssqqjtixef05ulicnpcqqvmxztmr.pdf,1,pdf,1648,2363,160d77c34b48809fd235ec92b483434712cca1081d4eda60f8226d84ccf2e94e,0.099003,,keep,,yes
images/26099563769856-wvybamcx4lqr3jr44ix975xcpjd1__p001.png,26099563769856_wvybamcx4lqr3jr44ix975xcpjd1.pdf,1,pdf,1652,2361,8d450439ebfe1b8bcbe5693ebd8c3c7e38bb738eac396e220a8138a0bb96ce01,0.082628,,keep,,yes
images/26099563773952-mw4k0y7ovfbtcl079mpla2fqf9q5__p001.png,26099563773952_mw4k0y7ovfbtcl079mpla2fqf9q5.pdf,1,pdf,1648,2358,8ce4d2b6c3ab60148d3d191d2fd64391d7e7365f2f11cf519fb2da77b0e329bd,0.108910,,keep,,yes
images/26099563773952-mw4k0y7ovfbtcl079mpla2fqf9q5__p002.png,26099563773952_mw4k0y7ovfbtcl079mpla2fqf9q5.pdf,2,pdf,1642,2361,912ea72a84c09606be768e8ec0960ef52b8706a078f72a5bfe13e6d78ec4d4a9,0.091631,,keep,,yes
images/26099563778048-lcsjpz71dmidur8magrhiqqirszw__p001.png,26099563778048_lcsjpz71dmidur8magrhiqqirszw.pdf,1,pdf,1646,2359,6527f12df35c1abee19b7c4eb8f23bfe7f295dfe8d0724ec63a51a8b5b0efce2,0.102020,,keep,,yes
images/26099563782144-mmi8k2i0lthl0j563pfj4p8npqc4__p001.png,26099563782144_mmi8k2i0lthl0j563pfj4p8npqc4.pdf,1,pdf,1650,2365,af21d91ff1c113c2fd8770b6f508d039663b6969ce1013476afb319f9d22b25b,0.112374,,keep,,yes
images/26099563786240-escp49b4e3jeyzh5ii6e2qy80ki5__p001.png,26099563786240_escp49b4e3jeyzh5ii6e2qy80ki5.pdf,1,pdf,1662,2363,ca15dcb712965773d51c9f9f5886a87e74c6b1fbe2948d1a5ccde09d019cb5c0,0.105956,,keep,,yes
images/26099563790336-i0l07f5wcnq10lwy6rka0lcufvkl__p001.png,26099563790336_i0l07f5wcnq10lwy6rka0lcufvkl.pdf,1,pdf,1666,2366,4682f3fc566a88e7a52778c4c8630820227654e70550212f92bfe611d25f82cf,0.108920,,keep,,yes
images/26099563790336-i0l07f5wcnq10lwy6rka0lcufvkl__p002.png,26099563790336_i0l07f5wcnq10lwy6rka0lcufvkl.pdf,2,pdf,1666,2365,70eeaf128ccbadd3cfc578f08aa4369e88232f302ebe1f631ce50b9508743eaa,0.076544,,keep,,yes
images/26099563798528-2u2li5bpm8t2b6strs2iy7557tnj__p001.png,26099563798528_2u2li5bpm8t2b6strs2iy7557tnj.pdf,1,pdf,1660,2360,a46c593c58e1fa1b7b3a28c50c40877f3061d10ddb918edaa0f473b056ca8097,0.108391,,keep,,yes
images/26099563798528-2u2li5bpm8t2b6strs2iy7557tnj__p002.png,26099563798528_2u2li5bpm8t2b6strs2iy7557tnj.pdf,2,pdf,1654,2360,7f5cfd58c7338c994aca11b0c32cd655c377e06381587dc386bd171257d90090,0.090445,,keep,,yes
images/26099563802624-hp5flil25v8mh8w8cig0hn495eh0__p001.png,26099563802624_hp5flil25v8mh8w8cig0hn495eh0.pdf,1,pdf,1674,2370,7ab5cac2dd0aafa16b50f2ab0255884f7d572e595be87e2957b338d9b888017b,0.105400,,keep,,yes
images/26099563802624-hp5flil25v8mh8w8cig0hn495eh0__p002.png,26099563802624_hp5flil25v8mh8w8cig0hn495eh0.pdf,2,pdf,1668,2368,41f3bf9e574d9a5686a0d22cd22607aacfd5f99be5893c1e993f9d9119c6c44e,0.074620,,keep,,yes
images/26099563806720-ce1qxpn0a5fx7b0qzvjmr8rwepd9__p001.png,26099563806720_ce1qxpn0a5fx7b0qzvjmr8rwepd9.pdf,1,pdf,1654,2358,eb25ead9a248435b2fb91ea61ae0e873b39a788172d5417cf90a2ae38a401a1e,0.107676,,keep,,yes
images/26099563806720-ce1qxpn0a5fx7b0qzvjmr8rwepd9__p002.png,26099563806720_ce1qxpn0a5fx7b0qzvjmr8rwepd9.pdf,2,pdf,1672,2365,bd752023b3d7c0deb916510ffb3ef064b57b167aa467ad22167ff072d697ddfb,0.083940,,keep,,yes
images/26146424918016-epops6dib8tw0hw2kqrdxjeo16bd__p001.png,26146424918016_epops6dib8tw0hw2kqrdxjeo16bd.pdf,1,pdf,1653,2339,73d92a62c15f1243662ed61bc3547c8609446011b1743452f8864d9e25e5f622,0.080370,,keep,,yes
images/26146424918016-epops6dib8tw0hw2kqrdxjeo16bd__p002.png,26146424918016_epops6dib8tw0hw2kqrdxjeo16bd.pdf,2,pdf,1653,2339,10f4988e3b5451b7218093d521b6468ac56b8adf11c5369bae644bc19d31115a,0.071252,,keep,,yes
images/26146424918016-epops6dib8tw0hw2kqrdxjeo16bd__p003.png,26146424918016_epops6dib8tw0hw2kqrdxjeo16bd.pdf,3,pdf,1653,2339,fa5289eaea59518df7f997908f9c95f285ce8fa2fd83acf9138f40e42a7c66ca,0.043409,,keep,,yes
images/26146616492032-e1znhjik9mou1qp9dke2u1st1og0__p001.png,26146616492032_e1znhjik9mou1qp9dke2u1st1og0.pdf,1,pdf,1660,2340,35ed6acbcafb8da722cbedd8a51e0266b7e785a9d63c1588eba4f696025ca670,0.096519,,keep,,yes
images/26146616492032-e1znhjik9mou1qp9dke2u1st1og0__p002.png,26146616492032_e1znhjik9mou1qp9dke2u1st1og0.pdf,2,pdf,1660,2340,685da53fcbeac7a2db2ea248747839b7054b5dacc7c4f4ff0ca09ffe514f4af6,0.021191,,keep,,yes
images/26146616496128-m2f3uykq2daaz9xjcwerlsa75dsd__p001.png,26146616496128_m2f3uykq2daaz9xjcwerlsa75dsd.pdf,1,pdf,1660,2340,c0d7c3982f4c669b0e9cd03e706deb6c364155e405b02b5fade4d45a203f48ae,0.095001,,keep,,yes
images/26146616496128-m2f3uykq2daaz9xjcwerlsa75dsd__p002.png,26146616496128_m2f3uykq2daaz9xjcwerlsa75dsd.pdf,2,pdf,1660,2340,9dbcb817d0c2f095f7ed2713475f35e396e77054a85e6aaf092199851f65b5ee,0.021223,,keep,,yes
images/26146616500224-coai55umbqne12lsmr6gurgb1w2j__p001.png,26146616500224_coai55umbqne12lsmr6gurgb1w2j.pdf,1,pdf,1654,2339,58eec955a1bcdd0adf5ddf2a55c50c3a4cc0ae5c1b3fc54c44e40d318746e033,0.102832,,keep,,yes
images/26146639089664-7g2pugued83cwmpzh3ouxxho55rl__p001.png,26146639089664_7g2pugued83cwmpzh3ouxxho55rl.pdf,1,pdf,1654,2339,536783c3b888e91e2d7d66484429c4c8d470820bf7ea8d4974fd1c7bc8e6b55b,0.112131,,keep,,yes
images/26226345005056-53b3uke1ethlh89af2hoskebatoc__p001.png,26226345005056_53b3uke1ethlh89af2hoskebatoc.pdf,1,pdf,1654,2339,c86ca4218e4fc52858e32cb53d29b261a4d5164862d925aefc1fc70d675b4eeb,0.065571,,keep,,yes
images/26226345005056-53b3uke1ethlh89af2hoskebatoc__p002.png,26226345005056_53b3uke1ethlh89af2hoskebatoc.pdf,2,pdf,1654,2339,23b7d53c9daa5845b60c20efd74548946cd316043ec1d90a48b412ba92bb83b7,0.015752,,keep,,yes
images/26226345021440-37fro2dfahrt7ysgtr7rthjgt7vq__p001.png,26226345021440_37fro2dfahrt7ysgtr7rthjgt7vq.pdf,1,pdf,1654,2339,6dccf8263275de3880ce7eb325cd091402303940e216c4bb22696d3a1a843404,0.064727,,keep,,yes
images/26226345021440-37fro2dfahrt7ysgtr7rthjgt7vq__p002.png,26226345021440_37fro2dfahrt7ysgtr7rthjgt7vq.pdf,2,pdf,1654,2339,f42b9db62300578e897ebe15defd13c925f7b2a270046c6cdb5adcde3045d0a9,0.020045,,keep,,yes
images/26226346430464-g7gzkpet61883xh9tnnxnapr9suw__p001.png,26226346430464_g7gzkpet61883xh9tnnxnapr9suw.pdf,1,pdf,1654,2339,a1d8482d59f820795df43214e4b8814c48c2630fbad623666aa809f4840388f2,0.063814,,keep,,yes
images/26226346430464-g7gzkpet61883xh9tnnxnapr9suw__p002.png,26226346430464_g7gzkpet61883xh9tnnxnapr9suw.pdf,2,pdf,1654,2339,067bfc74c30940d3a239d42ad1f0c2884135f25e681c5465240ef0d0b6cf8945,0.010646,,keep,,yes
images/26268099325952-b1ebqx8szfutyh6vijhzmxaj1tpf__p001.png,26268099325952_b1ebqx8szfutyh6vijhzmxaj1tpf.pdf,1,pdf,1653,2339,c4b05f096b85f71565f03742f3e5717b9d14c8864b292ca906178ada0f42fafa,0.203039,,keep,,yes
images/26291594973184-un1g0stouja14w492h2pec0tbrte__p001.png,26291594973184_un1g0stouja14w492h2pec0tbrte.pdf,1,pdf,1653,2339,4f39e98c913250d314602af859af2371fa0a60517652f198850be6ce668e83a8,0.166329,,keep,,yes
images/26439830863872-pbl18fqmj722cwq5iu4mut6f2qjh__p001.png,26439830863872_pbl18fqmj722cwq5iu4mut6f2qjh.pdf,1,pdf,1653,2339,416afb2f3cdb8dd0c53a30d83e5cbfbddb41c3064cc95c6af5f9563cc6f26c37,0.019223,,keep,,yes
images/26774831198208-jjs7bxa4c76rt7y4amnqihxwwyxc__p001.png,26774831198208_jjs7bxa4c76rt7y4amnqihxwwyxc.pdf,1,pdf,1655,2340,2b475f0d331295c99b78e37e744d9b75b92cef58e55a37632989ba5df49961e0,0.077986,,keep,,yes
images/27-1-dipro-pneu__p001.png,27-1 DIPRO PNEU.pdf,1,pdf,1654,2339,0869b92a31a1984dc1ccfa663c712ddc3f1ee7fb3ab1ce0ec70df3f99c0b5872,0.078011,,keep,,yes
images/27-10-darty__p001.png,27-10 DARTY.pdf,1,pdf,1654,2339,8a13c5a142054a75f99348a32a35ca36c6030af45708b669c0427de79ca628e1,0.048107,,keep,,yes
images/2780947993-3gbmi474ux8ws2ux9etthskwd5tx__p001.png,2780947993_3gbmi474ux8ws2ux9etthskwd5tx.pdf,1,pdf,1653,2339,8c318d354b88bec57e9c65d11a8c0dfbe923b4d38aa3c6922ce6ac142b3b48d2,0.169192,,keep,,yes
images/28-1-dipro-pneu__p001.png,28-1 DIPRO PNEU.pdf,1,pdf,1654,2339,8ebc4bc1d951d895bb23192365e5f39628e70666a1e8c3501e79b61713fe19b3,0.077915,,keep,,yes
images/29-1-dipro-pneu__p001.png,29-1 DIPRO PNEU.pdf,1,pdf,1654,2339,e0909b515501956f9c8b34e18d9b73172c640df563747f8025c2ece1290c6968,0.078235,,keep,,yes
images/3-1-invoice-37__p001.png,3-1  invoice (37).pdf,1,pdf,1654,2339,a0938cfa739600b4baa11c52de388d64c6c4156979d95aeadf2041ca0cd7875f,0.096707,dup_001,review,exact_duplicate,yes
images/3-1-invoice-37__p002.png,3-1  invoice (37).pdf,2,pdf,1654,2339,ca20925b67a9eab946acd42d7da9af9ba5b56efaf7b5e5a4cbf7cde564069337,0.021191,dup_002,review,exact_duplicate,yes
images/3-10-leroy-merlin__p001.png,3-10 LEROY MERLIN.pdf,1,pdf,1654,2339,48646ccc6f346638043ae1191c50592641fa9087cc19c65be203deb5b7942de7,0.239575,,keep,,yes
images/3-6-f2026008832-1784029172__p001.png,3-6 F2026008832-1784029172.pdf,1,pdf,1654,2339,27a8a4a3c05d3193e6b060d832e0a983d870ec035320687cfaccb4d76a70ed15,0.035504,,keep,,yes
images/3-6-f2026008832-1784029172__p002.png,3-6 F2026008832-1784029172.pdf,2,pdf,1654,2339,dca2ee84f51fdf26b968789063cddb44dac94668f3155d27125fd6158abe5094,0.047006,,keep,,yes
images/3-6-f2026008832-1784029172__p003.png,3-6 F2026008832-1784029172.pdf,3,pdf,1654,2339,5a78b5c48abdd1f4264a3314864a6cae91f24bb50bf438b17e3d40bab645af83,0.049358,,keep,,yes
images/3-6-f2026008832-1784029172__p004.png,3-6 F2026008832-1784029172.pdf,4,pdf,1654,2339,f9e72eb969edf687659b2d630e7b489796f4cf1e37db522b667c275219b4510d,0.024432,,keep,,yes
images/3-6-invoice-0126010795972__p001.png,3-6 invoice__0126010795972.pdf,1,pdf,1653,2339,51f534e4cc023d9c0c14b5fe3e7fe632fdd187cbb5229c879e8090a3117f4673,0.151413,,keep,,yes
images/3-6-invoice-0126010795972__p002.png,3-6 invoice__0126010795972.pdf,2,pdf,1653,2339,383312199c6f3835bdb4f589f30c95b86843388c218ded577c7ad61a77212364,0.085727,,keep,,yes
images/30-1-dipro-pneu__p001.png,30-1 DIPRO PNEU.pdf,1,pdf,1654,2339,9304e72e72172dae45b5fc6cf8efee48b3f3dd60b7f7888faa4cf356e671ba69,0.079551,,keep,,yes
images/3017073688981754-payment__p001.png,3017073688981754_payment.pdf,1,pdf,2250,3050,155075d628e5377720895d9f614d4673ac7cc5280947fa1bb44a0084c2cd607d,0.023483,,keep,,yes
images/3017117264071754-payment__p001.png,3017117264071754_payment.pdf,1,pdf,2250,3050,c93e683aef15977f342a66bf23277806f448f4119f0181e9d9694c98f4e82af2,0.022692,,keep,,yes
images/3017165176731754-payment__p001.png,3017165176731754_payment.pdf,1,pdf,2250,3050,00bd4a6a93e0408ce70e8c5cb8c586f49c3a806dc258ab2060944868cea89c58,0.022757,,keep,,yes
images/3017191982541754-payment__p001.png,3017191982541754_payment.pdf,1,pdf,2250,3050,f11c77a6e1598f25425003407804d9df11e99889291f677efa13e7e027017659,0.023641,,keep,,yes
images/31-1-dipro-pneu__p001.png,31-1 DIPRO PNEU.pdf,1,pdf,1654,2339,ced523f6a6dfd91ab34477f89fc43571444d12bf27c588bb422aabca8b419446,0.081877,,keep,,yes
images/32-1-dipro-pneu__p001.png,32-1 DIPRO PNEU.pdf,1,pdf,1654,2339,dfba55756d2d5ed9599810e3c2383b59e1f0e3f65c37574051bf7e43f339bb84,0.077963,,keep,,yes
